article_id,sentiment_id,sentiment_num
5296,5296,0
5297,5297,0.0999083
5298,5298,0.2508904
5299,5299,0.9231614
5300,5300,0.3486411
5301,5301,0.06605
5302,5302,0.0042356
5303,5303,0.1556003
5304,5304,0.1102679
5305,5305,0.9133804
5306,5306,0.0049788
5307,5307,0.0007946
5308,5308,0.0014844
5309,5309,0.4580176
5310,5310,0
5311,5311,0
5312,5312,0
5313,5313,0.7108784
5314,5314,0.0960832
5315,5315,0.7302493
5316,5316,0.0105316
5317,5317,0.0232662
5318,5318,0
5319,5319,0.1099167
5320,5320,0.0001323
5321,5321,0.0473212
5322,5322,0.1904236
5323,5323,0.003859
5324,5324,0.0983595
5325,5325,0.5699253
5326,5326,0.099569
5327,5327,0.1242444
5328,5328,0.0037819
5329,5329,3.13E-05
5330,5330,0.1635492
5331,5331,0.0177502
5332,5332,0.2794875
5333,5333,0
5334,5334,0.0007563
5335,5335,0.0999992
5336,5336,0
5337,5337,0.0009202
5338,5338,0
5339,5339,0.0974087
5340,5340,0
5341,5341,0.0996659
5342,5342,0
5343,5343,0.0309645
5344,5344,8.37E-05
5345,5345,0.517442
5346,5346,0.0893688
5347,5347,0.0066434
5348,5348,0.2111866
5349,5349,0.8024736
5350,5350,0.0975913
5351,5351,9.53E-05
5352,5352,0.2816
5353,5353,0.0274072
5354,5354,0.7740468
5355,5355,0.0997362
5356,5356,0
5357,5357,0.5160538
5358,5358,0.2023299
5359,5359,0.0900723
5360,5360,3.53E-05
5361,5361,0.0008447
5362,5362,0.0254696
5363,5363,0.0934937
5364,5364,0.000775
5365,5365,0.0165644
5366,5366,0.0025611
5367,5367,0.000111
5368,5368,0.0003612
5369,5369,0.4218847
5370,5370,0
5371,5371,0.3543425
5372,5372,0.0963884
5373,5373,0.2930988
5374,5374,0.0248696
5375,5375,0
5376,5376,0.0008332
5377,5377,0
5378,5378,0.0011541
5379,5379,0.0025717
5380,5380,0.8371119
5381,5381,0.0005184
5382,5382,0.004269
5383,5383,0.5996443
5384,5384,0.0360849
5385,5385,0.0011684
5386,5386,0.3840609
5387,5387,0.0238983
5388,5388,0.1838351
5389,5389,0.6342636
5390,5390,0.1299474
5391,5391,0.0051271
5392,5392,0.13582
5393,5393,0.2778944
5394,5394,0.0423536
5395,5395,0
5396,5396,0
5397,5397,0.0050181
5398,5398,0.2624887
5399,5399,0.0001578
5400,5400,0.1542733
5401,5401,0.0007782
5402,5402,0.2815838
5403,5403,0.9723033
5404,5404,0.0006682
5405,5405,0.0005437
5406,5406,0
5407,5407,1.30E-05
5408,5408,0.5410354
5409,5409,0.0999308
5410,5410,0.084407
5411,5411,0.0041374
5412,5412,0
5413,5413,0.0996002
5414,5414,0.0009079
5415,5415,0.1059164
5416,5416,0
5417,5417,0.1706451
5418,5418,1.87E-05
5419,5419,0.0075605
5420,5420,7.04E-05
5421,5421,0.0999999
5422,5422,0.0005893
5423,5423,2.21E-05
5424,5424,0.0140172
5425,5425,0.0426252
5426,5426,0.0999994
5427,5427,0.0024867
5428,5428,0.170705
5429,5429,0.1281339
5430,5430,0.6024809
5431,5431,0.0997017
5432,5432,0
5433,5433,0.1110223
5434,5434,0
5435,5435,2.32E-05
5436,5436,0.9690063
5437,5437,0
5438,5438,0.1476787
5439,5439,0
5440,5440,0
5441,5441,0.1554312
5442,5442,0
5443,5443,0.0101267
5444,5444,0.0956727
5445,5445,0.5045064
5446,5446,0.1089084
5447,5447,0.1036385
5448,5448,0.0024482
5449,5449,0.1728654
5450,5450,2.13E-05
5451,5451,0.0949081
5452,5452,0.0970468
5453,5453,0.0177886
5454,5454,0.0999874
5455,5455,0.4428145
5456,5456,0.0394992
5457,5457,0.0005426
5458,5458,0.5863665
5459,5459,0.0022398
5460,5460,0.1414157
5461,5461,0.1141309
5462,5462,2.26E-05
5463,5463,0.0128178
5464,5464,0.099844
5465,5465,0.0083335
5466,5466,0.0014875
5467,5467,0.0003921
5468,5468,0.0078634
5469,5469,0.0999999
5470,5470,0
5471,5471,0.8038014
5472,5472,0.5912389
5473,5473,0.0985086
5474,5474,0
5475,5475,0.0999999
5476,5476,0.9103828
5477,5477,0.0999995
5478,5478,0.0920633
5479,5479,0.2092079
5480,5480,0.8368658
5481,5481,0.0114117
5482,5482,0.4320238
5483,5483,0.6028071
5484,5484,0.0157546
5485,5485,0.0001728
5486,5486,0.4094802
5487,5487,0.013857
5488,5488,0.1292535
5489,5489,0
5490,5490,0.0999349
5491,5491,0.0108655
5492,5492,0.0021005
5493,5493,0.0643156
5494,5494,0.3356507
5495,5495,0.0957985
5496,5496,0.013754
5497,5497,0.0863227
5498,5498,0.1
5499,5499,0.0996988
5500,5500,0.1
5501,5501,8.99E-05
5502,5502,0.0001681
5503,5503,0
5504,5504,0.0896472
5505,5505,0.0001192
5506,5506,0.109615
5507,5507,8.31E-05
5508,5508,0.0970053
5509,5509,0.0205798
5510,5510,0.0017479
5511,5511,0.0803721
5512,5512,0.0009763
5513,5513,0.0977554
5514,5514,0.0004772
5515,5515,0.0999997
5516,5516,8.86E-05
5517,5517,0.0046838
5518,5518,0.0968891
5519,5519,0.5228199
5520,5520,0.0541922
5521,5521,0
5522,5522,0.0608983
5523,5523,4.52E-05
5524,5524,0.1102736
5525,5525,0.0002928
5526,5526,5.89E-05
5527,5527,1.01E-05
5528,5528,0.6782212
5529,5529,3.90E-05
5530,5530,0.0486694
5531,5531,0.0999888
5532,5532,0.1193933
5533,5533,4.63E-05
5534,5534,0.0195659
5535,5535,0.6292411
5536,5536,0.3478373
5537,5537,0.5617728
5538,5538,0.0997257
5539,5539,0.0002432
5540,5540,0.0272982
5541,5541,0.4818321
5542,5542,0.0490941
5543,5543,0.5754571
5544,5544,0.0999214
5545,5545,0.1222051
5546,5546,0.0970513
5547,5547,0.202399
5548,5548,3.66E-05
5549,5549,0.1873298
5550,5550,0.0020585
5551,5551,0.4154663
5552,5552,0.0002806
5553,5553,0
5554,5554,0.0999028
5555,5555,4.96E-05
5556,5556,0.200907
5557,5557,0.2780085
5558,5558,0.0737917
5559,5559,0.0001008
5560,5560,0.0352471
5561,5561,0.7293522
5562,5562,0.0001781
5563,5563,0.0106989
5564,5564,0.1870691
5565,5565,0.0903747
5566,5566,0.005861
5567,5567,0.0952109
5568,5568,0.8723526
5569,5569,0.0005593
5570,5570,0.9346447
5571,5571,0.0001285
5572,5572,0.0200994
5573,5573,0
5574,5574,3.19E-05
5575,5575,0.0315804
5576,5576,0.1325061
5577,5577,0
5578,5578,0.0807118
5579,5579,2.61E-05
5580,5580,0.0053307
5581,5581,0.1386241
5582,5582,0.0978504
5583,5583,0.0064803
5584,5584,4.10E-05
5585,5585,0.0524329
5586,5586,0.3725466
5587,5587,0.1336131
5588,5588,0
5589,5589,0.0993402
5590,5590,0.0999999
5591,5591,0.1619987
5592,5592,0.0099492
5593,5593,0.5609622
5594,5594,0.8350286
5595,5595,0.0507219
5596,5596,0
5597,5597,0.1555894
5598,5598,0.099695
5599,5599,1.02E-05
5600,5600,0.0435547
5601,5601,0.2265077
5602,5602,0.0027138
5603,5603,0.0745132
5604,5604,0.8478049
5605,5605,0
5606,5606,0.4440892
5607,5607,2.83E-05
5608,5608,0.1709743
5609,5609,0.1335438
5610,5610,6.32E-05
5611,5611,0.5473621
5612,5612,5.40E-05
5613,5613,0.1015854
5614,5614,0.0984365
5615,5615,0.7897085
5616,5616,0.0030906
5617,5617,0
5618,5618,0.099689
5619,5619,0
5620,5620,0.1964888
5621,5621,0
5622,5622,0
5623,5623,0.8740563
5624,5624,0.0015553
5625,5625,0.0907592
5626,5626,0
5627,5627,0.5966986
5628,5628,0
5629,5629,0.8881784
5630,5630,0.099379
5631,5631,0.1549401
5632,5632,2.02E-05
5633,5633,2.91E-05
5634,5634,0.0027353
5635,5635,0.0999999
5636,5636,0.1132716
5637,5637,0.2442712
5638,5638,0.1776356
5639,5639,0.1953072
5640,5640,0.5225698
5641,5641,0.0604301
5642,5642,0.0999989
5643,5643,0.0882502
5644,5644,0
5645,5645,0.000229
5646,5646,0.2254879
5647,5647,0
5648,5648,0.2974963
5649,5649,0.0004546
5650,5650,0.0992559
5651,5651,0.1353742
5652,5652,0.5995204
5653,5653,0.0999412
5654,5654,0.0016641
5655,5655,0.000842
5656,5656,0
5657,5657,4.02E-05
5658,5658,6.49E-05
5659,5659,0.4294082
5660,5660,0.7539083
5661,5661,0.5565023
5662,5662,1.23E-05
5663,5663,0
5664,5664,0.0954844
5665,5665,0.9791709
5666,5666,0
5667,5667,0
5668,5668,0.2419536
5669,5669,0.0001069
5670,5670,0.6972747
5671,5671,0.2815105
5672,5672,0
5673,5673,0.0052411
5674,5674,2.48E-05
5675,5675,0.5646503
5676,5676,6.43E-05
5677,5677,0.0001863
5678,5678,0.7226308
5679,5679,0
5680,5680,0.1230127
5681,5681,0.0564095
5682,5682,0.1728392
5683,5683,0.3075449
5684,5684,0.070679
5685,5685,0.8918813
5686,5686,0.1826119
5687,5687,0.0018867
5688,5688,0.0934797
5689,5689,3.66E-05
5690,5690,0.0001408
5691,5691,0
5692,5692,0.0524496
5693,5693,0.0305017
5694,5694,0.1981015
5695,5695,0.3238543
5696,5696,0.0999999
5697,5697,0.3186121
5698,5698,0.0132546
5699,5699,0
5700,5700,0.5432083
5701,5701,0.2252993
5702,5702,0.0001116
5703,5703,0.0963975
5704,5704,0.0003258
5705,5705,0.1235159
5706,5706,0.0999974
5707,5707,0.0001803
5708,5708,0.4301003
5709,5709,0.0962745
5710,5710,0.0447852
5711,5711,0.0997365
5712,5712,0.0858386
5713,5713,0.1018118
5714,5714,0.1308612
5715,5715,0.8958682
5716,5716,0.0005618
5717,5717,0.2220049
5718,5718,0.9519443
5719,5719,0.0983429
5720,5720,0.0999751
5721,5721,0.088992
5722,5722,0.0992124
5723,5723,0.6430633
5724,5724,0.8662951
5725,5725,0.8002318
5726,5726,0.1890694
5727,5727,0.0009321
5728,5728,0.0635903
5729,5729,0.0003733
5730,5730,0.4215082
5731,5731,0.3455775
5732,5732,0.7332356
5733,5733,0.0231026
5734,5734,0
5735,5735,0.5040412
5736,5736,0.1994115
5737,5737,0.004691
5738,5738,3.58E-05
5739,5739,0.1176787
5740,5740,0.0994619
5741,5741,0.2815446
5742,5742,0.2220446
5743,5743,0.0713045
5744,5744,0.7616129
5745,5745,0.0029383
5746,5746,0
5747,5747,1.54E-05
5748,5748,0.0028597
5749,5749,0.0994904
5750,5750,0
5751,5751,0.3375896
5752,5752,0.0999999
5753,5753,0
5754,5754,0.2372169
5755,5755,0.0229855
5756,5756,0.0001446
5757,5757,0.2220446
5758,5758,0
5759,5759,0.0007246
5760,5760,0.614041
5761,5761,0.0214682
5762,5762,0.3420872
5763,5763,0.0638301
5764,5764,0
5765,5765,0.0255081
5766,5766,0.0999986
5767,5767,0.8440698
5768,5768,0.0990404
5769,5769,0.0999619
5770,5770,0.2969287
5771,5771,0.0986715
5772,5772,2.62E-05
5773,5773,0.0999999
5774,5774,3.47E-05
5775,5775,0.0999924
5776,5776,0
5777,5777,0.0999992
5778,5778,1.53E-05
5779,5779,0.0948481
5780,5780,0.5783296
5781,5781,0.0999999
5782,5782,0.7483569
5783,5783,0.0999999
5784,5784,0.5291043
5785,5785,0.2887234
5786,5786,0.0999999
5787,5787,0.0108423
5788,5788,0.0001226
5789,5789,0.1109056
5790,5790,0.3636064
5791,5791,0
5792,5792,2.06E-05
5793,5793,0.199507
5794,5794,0.0004661
5795,5795,0.0069669
5796,5796,0.691179
5797,5797,0.0669806
5798,5798,0.1401766
5799,5799,0.0997719
5800,5800,0.7565437
5801,5801,6.26E-05
5802,5802,0.1448713
5803,5803,0
5804,5804,0.0999961
5805,5805,0
5806,5806,0
5807,5807,0
5808,5808,0
5809,5809,0.0001761
5810,5810,0
5811,5811,0
5812,5812,0.2282351
5813,5813,0.0010234
5814,5814,0.0995779
5815,5815,0.0030172
5816,5816,0.1027158
5817,5817,4.84E-05
5818,5818,0.2031605
5819,5819,0.0015343
5820,5820,9.94E-05
5821,5821,0.2763124
5822,5822,0.8815024
5823,5823,5.23E-05
5824,5824,0.4259903
5825,5825,0.0886002
5826,5826,0.3387956
5827,5827,0.5119123
5828,5828,0.1295021
5829,5829,0.0625663
5830,5830,0.0003918
5831,5831,0
5832,5832,0.1332267
5833,5833,0.5995204
5834,5834,0
5835,5835,0.0908985
5836,5836,0.1401849
5837,5837,0
5838,5838,0.0104079
5839,5839,0.1224179
5840,5840,0.0643587
5841,5841,0.8998137
5842,5842,2.96E-05
5843,5843,0
5844,5844,0.1760446
5845,5845,0
5846,5846,0.3504398
5847,5847,0.6314724
5848,5848,0.0010711
5849,5849,0.0999999
5850,5850,0
5851,5851,0.0431051
5852,5852,0
5853,5853,0
5854,5854,0.0850322
5855,5855,0
5856,5856,0.3290479
5857,5857,0.0973437
5858,5858,2.87E-05
5859,5859,0.0856719
5860,5860,0.1064264
5861,5861,0.0078517
5862,5862,0.4683298
5863,5863,0.1033051
5864,5864,0.0993714
5865,5865,0.0350881
5866,5866,0.2116582
5867,5867,2.76E-05
5868,5868,0
5869,5869,0.1840257
5870,5870,0.6847389
5871,5871,0
5872,5872,0.0496511
5873,5873,0.0001778
5874,5874,0.1346569
5875,5875,0.0998244
5876,5876,0.3863576
5877,5877,0.0002271
5878,5878,0.2163064
5879,5879,0.0999993
5880,5880,0.132958
5881,5881,0
5882,5882,0.0003274
5883,5883,0.027245
5884,5884,0.2234052
5885,5885,0.4607506
5886,5886,0
5887,5887,0.1
5888,5888,0.9487539
5889,5889,0
5890,5890,0.0698544
5891,5891,0
5892,5892,0.000256
5893,5893,0.0975618
5894,5894,2.70E-05
5895,5895,0.0058733
5896,5896,0.1776356
5897,5897,0.0002652
5898,5898,0.0912369
5899,5899,0.0999466
5900,5900,0.0999999
5901,5901,0.0143953
5902,5902,0.105694
5903,5903,0.1734234
5904,5904,0
5905,5905,0.0138045
5906,5906,0.2558842
5907,5907,0.0997914
5908,5908,0.1498579
5909,5909,0.0173074
5910,5910,0.1
5911,5911,0.3912467
5912,5912,0.0645583
5913,5913,4.89E-05
5914,5914,0.09744
5915,5915,0.0013419
5916,5916,0.0020641
5917,5917,0.0999999
5918,5918,0.1909583
5919,5919,9.44E-05
5920,5920,1.58E-05
5921,5921,0.0121975
5922,5922,0.4416804
5923,5923,0.1131206
5924,5924,0.0009983
5925,5925,3.47E-05
5926,5926,9.06E-05
5927,5927,7.44E-05
5928,5928,0.0009492
5929,5929,0.28932
5930,5930,0.0510798
5931,5931,0.2091171
5932,5932,0.130652
5933,5933,0.348437
5934,5934,0.013016
5935,5935,0.0008833
5936,5936,0.3795678
5937,5937,0
5938,5938,0.0023045
5939,5939,0.0999999
5940,5940,0.0931176
5941,5941,0.0003482
5942,5942,0.0999665
5943,5943,0.0122148
5944,5944,0.0997439
5945,5945,0.3063536
5946,5946,0.1
5947,5947,0.0999999
5948,5948,0
5949,5949,0.1
5950,5950,0.0024089
5951,5951,0.8386309
5952,5952,0.0366916
5953,5953,0
5954,5954,5.58E-05
5955,5955,0.1827304
5956,5956,0.09999
5957,5957,3.23E-05
5958,5958,0.0002402
5959,5959,0.0122311
5960,5960,3.08E-05
5961,5961,0
5962,5962,0.5861933
5963,5963,0.097996
5964,5964,0.1
5965,5965,0.0002456
5966,5966,4.01E-05
5967,5967,0.2157012
5968,5968,0.2085085
5969,5969,5.74E-05
5970,5970,0.0990628
5971,5971,0.3537297
5972,5972,0.000964
5973,5973,0.2750745
5974,5974,2.33E-05
5975,5975,0.0999999
5976,5976,0.2857714
5977,5977,0.0859429
5978,5978,0.0999999
5979,5979,0.1
5980,5980,0
5981,5981,0.0001626
5982,5982,0.1912268
5983,5983,0.0001499
5984,5984,0.0117994
5985,5985,0.0132066
5986,5986,0.5478661
5987,5987,0.1130552
5988,5988,0.1703104
5989,5989,0.0999999
5990,5990,0.5415643
5991,5991,0.014112
5992,5992,3.96E-05
5993,5993,0.2547516
5994,5994,4.54E-05
5995,5995,0.299716
5996,5996,4.68E-05
5997,5997,0.6035172
5998,5998,0.0083958
5999,5999,0.0860301
6000,6000,0.1731947
6001,6001,1.43E-05
6002,6002,0
6003,6003,0.1313006
6004,6004,0.0468106
6005,6005,0.0131196
6006,6006,0.4034073
6007,6007,0.0999999
6008,6008,0
6009,6009,0.0999998
6010,6010,0.0039827
6011,6011,0
6012,6012,0.2359601
6013,6013,0.0999989
6014,6014,0.0724748
6015,6015,0.1038172
6016,6016,0.1974366
6017,6017,0.6889564
6018,6018,0.0999999
6019,6019,0.0038243
6020,6020,0
6021,6021,0.0999955
6022,6022,4.84E-05
6023,6023,0.0460633
6024,6024,0.05
6025,6025,0.0883543
6026,6026,0.0003667
6027,6027,0.0005483
6028,6028,0
6029,6029,0.0036596
6030,6030,0.0049578
6031,6031,0.4004754
6032,6032,0.5887756
6033,6033,0.0051748
6034,6034,0.099792
6035,6035,0.2235984
6036,6036,0.1645421
6037,6037,0.0755463
6038,6038,0.7376632
6039,6039,0.1
6040,6040,0.463861
6041,6041,3.70E-05
6042,6042,0.0283722
6043,6043,0.3802131
6044,6044,0.0999999
6045,6045,0
6046,6046,0.0066828
6047,6047,0.6263909
6048,6048,0.2415553
6049,6049,0.6344192
6050,6050,0.082503
6051,6051,0
6052,6052,0.2062801
6053,6053,0.0733479
6054,6054,1.22E-05
6055,6055,0.5585434
6056,6056,0.5125404
6057,6057,0.0999997
6058,6058,0.0039668
6059,6059,0.0644408
6060,6060,0.0986194
6061,6061,0.2034158
6062,6062,0.3972608
6063,6063,4.99E-05
6064,6064,0.0999998
6065,6065,0.1608454
6066,6066,0.0100018
6067,6067,0.0911526
6068,6068,0.7646424
6069,6069,0.1909583
6070,6070,0.1520117
6071,6071,0.150877
6072,6072,0.0256334
6073,6073,0.3566977
6074,6074,0.0999999
6075,6075,0.2220446
6076,6076,0.0999999
6077,6077,0.0235631
6078,6078,0.0153915
6079,6079,0.2372123
6080,6080,0.4567679
6081,6081,0
6082,6082,0
6083,6083,0.1628665
6084,6084,0.138629
6085,6085,0.4799132
6086,6086,0.088706
6087,6087,0.1277746
6088,6088,0.5709099
6089,6089,0.0999992
6090,6090,2.93E-05
6091,6091,0
6092,6092,0.7025557
6093,6093,0.0001082
6094,6094,0
6095,6095,0.0004162
6096,6096,0.0003437
6097,6097,0.0033919
6098,6098,0.0001403
6099,6099,0
6100,6100,0
6101,6101,0.3526131
6102,6102,0.7565771
6103,6103,0.1776356
6104,6104,0.0383782
6105,6105,0
6106,6106,0.0999926
6107,6107,0.4960198
6108,6108,0.0002256
6109,6109,0.572875
6110,6110,0.1437994
6111,6111,0.0999999
6112,6112,0.0426265
6113,6113,0.1881128
6114,6114,0.0007087
6115,6115,0.000347
6116,6116,0.0247933
6117,6117,9.55E-05
6118,6118,0.0513085
6119,6119,0
6120,6120,0
6121,6121,0.1228823
6122,6122,0.0985185
6123,6123,0.0999997
6124,6124,0.0002708
6125,6125,0.2763855
6126,6126,0.0995604
6127,6127,0
6128,6128,0.0999958
6129,6129,0.8598995
6130,6130,7.26E-05
6131,6131,0.0050257
6132,6132,0
6133,6133,0.9083267
6134,6134,0.1733971
6135,6135,0.0001734
6136,6136,0.0998609
6137,6137,0.1298281
6138,6138,0.719948
6139,6139,5.95E-05
6140,6140,0.0002156
6141,6141,0.0875323
6142,6142,0.582867
6143,6143,0.1653854
6144,6144,0.0019769
6145,6145,3.72E-05
6146,6146,0.7597814
6147,6147,0.2937055
6148,6148,0.6528555
6149,6149,0.0012179
6150,6150,0.8421871
6151,6151,0
6152,6152,0.0546948
6153,6153,0.0992916
6154,6154,0.0999944
6155,6155,0.1064362
6156,6156,0.078923
6157,6157,0.0989769
6158,6158,0.5924944
6159,6159,0.0999999
6160,6160,0.0648499
6161,6161,0.0002421
6162,6162,0.000292
6163,6163,0.6337388
6164,6164,0.3108624
6165,6165,0.4440892
6166,6166,0.345715
6167,6167,0.0999999
6168,6168,0.0278153
6169,6169,5.40E-05
6170,6170,0.034937
6171,6171,6.54E-05
6172,6172,0.0013531
6173,6173,0.1189998
6174,6174,0.2261404
6175,6175,0.2201505
6176,6176,0.144027
6177,6177,0.0044501
6178,6178,0.099864
6179,6179,0.0001679
6180,6180,0.0965818
6181,6181,0.0926349
6182,6182,0.8881784
6183,6183,0.2277688
6184,6184,0.0226597
6185,6185,0.0999299
6186,6186,0.0210868
6187,6187,0.0210737
6188,6188,0.0004703
6189,6189,0.1583857
6190,6190,0
6191,6191,6.80E-05
6192,6192,0.0936971
6193,6193,0.3511179
6194,6194,0.099992
6195,6195,0.0999999
6196,6196,0
6197,6197,0.0245179
6198,6198,0.1490154
6199,6199,0.1485283
6200,6200,0.4342054
6201,6201,0.2208656
6202,6202,0.4364188
6203,6203,0.166494
6204,6204,0
6205,6205,0.2184496
6206,6206,0
6207,6207,0.080459
6208,6208,0.0035915
6209,6209,0.1188418
6210,6210,0
6211,6211,0.0588453
6212,6212,0.0822947
6213,6213,0.0999751
6214,6214,0.0742343
6215,6215,0.835568
6216,6216,0.0651241
6217,6217,6.97E-05
6218,6218,0.0340562
6219,6219,0.0001112
6220,6220,0.0992626
6221,6221,0.0074147
6222,6222,0.0011794
6223,6223,0.9769962
6224,6224,0.0526771
6225,6225,0.2020605
6226,6226,0
6227,6227,0.4374982
6228,6228,0.7629354
6229,6229,0
6230,6230,0.0397728
6231,6231,0.1137036
6232,6232,0.2204424
6233,6233,0.0914693
6234,6234,0.5451764
6235,6235,0.0567511
6236,6236,0.0999992
6237,6237,0.0485436
6238,6238,0.0521725
6239,6239,0
6240,6240,0.1763034
6241,6241,1.22E-05
6242,6242,0.6661338
6243,6243,0.0210524
6244,6244,0
6245,6245,0.076775
6246,6246,0.4296221
6247,6247,0.4951594
6248,6248,0.2220446
6249,6249,0.2002355
6250,6250,0.0001264
6251,6251,0.2886579
6252,6252,0.0012629
6253,6253,0.1404555
6254,6254,0.0938733
6255,6255,0.0996257
6256,6256,0.0009266
6257,6257,0.2778733
6258,6258,1.57E-05
6259,6259,0.6622045
6260,6260,2.39E-05
6261,6261,0.0037636
6262,6262,0.2946038
6263,6263,0
6264,6264,0.0999553
6265,6265,0.0831722
6266,6266,0.0996131
6267,6267,0.1293018
6268,6268,0.0004023
6269,6269,2.38E-05
6270,6270,0.5505577
6271,6271,0.0307828
6272,6272,0.0009737
6273,6273,0.9499452
6274,6274,0.8074268
6275,6275,0.2128586
6276,6276,0.7083015
6277,6277,0.0044164
6278,6278,0
6279,6279,0.0662723
6280,6280,0.0035247
6281,6281,0
6282,6282,0.0912063
6283,6283,0.7978627
6284,6284,0.8024614
6285,6285,0.0997405
6286,6286,0
6287,6287,0.1
6288,6288,0.0035113
6289,6289,0.0998623
6290,6290,0.1891045
6291,6291,0.1198249
6292,6292,1.87E-05
6293,6293,0.0962962
6294,6294,0.7236411
6295,6295,0.6261657
6296,6296,0.7993605
6297,6297,0.0970388
6298,6298,0.0002288
6299,6299,0.0008643
6300,6300,0.9646157
6301,6301,0
6302,6302,0.0001336
6303,6303,0.1910841
6304,6304,0.0004988
6305,6305,0.0056614
6306,6306,0.8830805
6307,6307,0.5956548
6308,6308,0.0999975
6309,6309,0.0002969
6310,6310,0.0999997
6311,6311,0.1110223
6312,6312,0
6313,6313,0.2147507
6314,6314,0
6315,6315,0.00593
6316,6316,0
6317,6317,0
6318,6318,0.0041461
6319,6319,0
6320,6320,0.0002836
6321,6321,0.3079209
6322,6322,0
6323,6323,4.10E-05
6324,6324,0.1216804
6325,6325,0.210063
6326,6326,0
6327,6327,0.4379251
6328,6328,0
6329,6329,0.0999999
6330,6330,0.0551452
6331,6331,0.0001483
6332,6332,0
6333,6333,0
6334,6334,0.5801581
6335,6335,0.3622657
6336,6336,0
6337,6337,0.0829591
6338,6338,0.1337135
6339,6339,0.5773497
6340,6340,0.0124984
6341,6341,0.0004705
6342,6342,0.9606889
6343,6343,0.6752376
6344,6344,0
6345,6345,0.0948627
6346,6346,0.0095132
6347,6347,0.0058464
6348,6348,0.2220446
6349,6349,0.0182429
6350,6350,0.708966
6351,6351,1.06E-05
6352,6352,0.6269663
6353,6353,0.5342393
6354,6354,0.4053325
6355,6355,0.0993113
6356,6356,0.2768554
6357,6357,0.8881784
6358,6358,0.0999999
6359,6359,0.0001352
6360,6360,0
6361,6361,0.5922377
6362,6362,0.0869505
6363,6363,1.29E-05
6364,6364,0.2788941
6365,6365,0.439619
6366,6366,0.0727624
6367,6367,0.0004945
6368,6368,0
6369,6369,0.1331512
6370,6370,0.0004383
6371,6371,0.10554
6372,6372,0.1594037
6373,6373,0
6374,6374,0.1681924
6375,6375,0.3468222
6376,6376,0.0001385
6377,6377,0.2574761
6378,6378,0.0999999
6379,6379,7.31E-05
6380,6380,0.3268825
6381,6381,0.0043137
6382,6382,0.9420167
6383,6383,0.0931534
6384,6384,0.5943231
6385,6385,0.0074854
6386,6386,0.0074575
6387,6387,0.0999992
6388,6388,0.001121
6389,6389,0.048479
6390,6390,0.0014896
6391,6391,0.0002957
6392,6392,0.1
6393,6393,0.092862
6394,6394,7.56E-05
6395,6395,0.0096353
6396,6396,0.4884981
6397,6397,0.0037499
6398,6398,0.3219646
6399,6399,0.0001177
6400,6400,0.0991685
6401,6401,0.0991612
6402,6402,0
6403,6403,0.638443
6404,6404,0.0994266
6405,6405,0.3330669
6406,6406,0
6407,6407,0.0999993
6408,6408,0.0999995
6409,6409,0.0999999
6410,6410,0.2304367
6411,6411,0.0002311
6412,6412,0.0055933
6413,6413,0
6414,6414,0.9324323
6415,6415,0.0006178
6416,6416,0.0002065
6417,6417,0.7098329
6418,6418,0
6419,6419,0.5010059
6420,6420,0.7032861
6421,6421,0.0819521
6422,6422,0.3061273
6423,6423,0
6424,6424,0.3409645
6425,6425,0.0001786
6426,6426,0.9511994
6427,6427,0.1102451
6428,6428,0
6429,6429,0.332756
6430,6430,0.1704917
6431,6431,0.3330669
6432,6432,0.0982625
6433,6433,0.7390885
6434,6434,0.2401154
6435,6435,0.0006925
6436,6436,0.1
6437,6437,0
6438,6438,0
6439,6439,0.0004303
6440,6440,0.0970474
6441,6441,0.8089557
6442,6442,0.0001953
6443,6443,0.0004545
6444,6444,0.0954728
6445,6445,0.0154181
6446,6446,0.0910434
6447,6447,0.1577318
6448,6448,0.9912071
6449,6449,0.9391813
6450,6450,0.0992566
6451,6451,0
6452,6452,0.0259715
6453,6453,0.0127284
6454,6454,0.26216
6455,6455,0.0083369
6456,6456,0.0971673
6457,6457,0.0143028
6458,6458,0.2978854
6459,6459,0.6169155
6460,6460,0.0999999
6461,6461,0.6534315
6462,6462,2.48E-05
6463,6463,0.1127986
6464,6464,0.2775557
6465,6465,0.0998467
6466,6466,0
6467,6467,0.0711897
6468,6468,0.9547918
6469,6469,0.0013398
6470,6470,0.3390402
6471,6471,0.2736306
6472,6472,0.0996746
6473,6473,0
6474,6474,0.1935459
6475,6475,0.0999995
6476,6476,0
6477,6477,0.0001169
6478,6478,0.0976837
6479,6479,0.0500445
6480,6480,0.0792494
6481,6481,0.2644232
6482,6482,7.26E-05
6483,6483,0.0001306
6484,6484,0.1236979
6485,6485,0
6486,6486,0.0999606
6487,6487,0.5725002
6488,6488,0.2153832
6489,6489,0.1004575
6490,6490,0.8820895
6491,6491,0.881295
6492,6492,0.1605125
6493,6493,0.0002306
6494,6494,0
6495,6495,0.0893738
6496,6496,5.43E-05
6497,6497,0.003044
6498,6498,0.0986385
6499,6499,0
6500,6500,0.1272382
6501,6501,0.0006697
6502,6502,0.2979616
6503,6503,0.0018403
6504,6504,0.1085172
6505,6505,0.3510787
6506,6506,0
6507,6507,0
6508,6508,0.002062
6509,6509,0.2035961
6510,6510,0
6511,6511,0.3198997
6512,6512,0.702105
